dataset,model,randomseed,train_r2,test_r2,json
225_puma8NH,"Lasso(alpha=0.05, max_iter=100000)",4,0.3389102039823354,0.354988777770567,
225_puma8NH,RandomForestRegressor(n_estimators=200),0,0.9500076786219483,0.58237369939775,
225_puma8NH,RandomForestRegressor(n_estimators=200),1,0.939749144312878,0.5702834815547978,
225_puma8NH,RandomForestRegressor(n_estimators=200),2,0.9504473340295636,0.5917304784042308,
225_puma8NH,RandomForestRegressor(n_estimators=200),3,0.9442584546508552,0.5659397321086215,
225_puma8NH,RandomForestRegressor(n_estimators=200),4,0.9384514878148124,0.5850767227277301,
225_puma8NH,GradientBoostingRegressor(n_estimators=200),0,0.9776702400764234,0.5484464017249064,
225_puma8NH,GradientBoostingRegressor(n_estimators=200),1,0.9802123990586696,0.540948096843013,
225_puma8NH,GradientBoostingRegressor(n_estimators=200),2,0.9836667190710876,0.573110889604191,
225_puma8NH,GradientBoostingRegressor(n_estimators=200),3,0.981979866384922,0.5389014621361531,
225_puma8NH,GradientBoostingRegressor(n_estimators=200),4,0.9832272337106612,0.489790412551551,
227_cpu_small,LinearRegression(),0,0.8066814475733266,0.6249048767721239,
227_cpu_small,LinearRegression(),1,0.8259408120408785,0.3630938168216979,
227_cpu_small,LinearRegression(),2,0.7805923716863383,0.3286496018506226,
227_cpu_small,LinearRegression(),3,0.7934769327243765,0.4359962146196868,
227_cpu_small,LinearRegression(),4,0.7998975922593965,0.6404365698523273,
227_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",0,0.8066791897188226,0.6250575590146485,
227_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",1,0.8259313099705025,0.3642173348162303,
227_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",2,0.7805836478366874,0.3299324935824597,
227_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",3,0.7934683839731406,0.4359698184819998,
227_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",4,0.7998940999053578,0.6401858575753276,
227_cpu_small,RandomForestRegressor(n_estimators=200),0,0.9960502068844158,0.9609431206448116,
227_cpu_small,RandomForestRegressor(n_estimators=200),1,0.9927723704340492,0.9623580619972656,
227_cpu_small,RandomForestRegressor(n_estimators=200),2,0.9949457464294332,0.9586585238868298,
227_cpu_small,RandomForestRegressor(n_estimators=200),3,0.99604421611742,0.960002928977422,
227_cpu_small,RandomForestRegressor(n_estimators=200),4,0.9931541249080664,0.960500931724512,
227_cpu_small,GradientBoostingRegressor(n_estimators=200),0,0.99901806442667,0.9609022724641336,
227_cpu_small,GradientBoostingRegressor(n_estimators=200),1,0.9987350087113352,0.9636064672204292,
227_cpu_small,GradientBoostingRegressor(n_estimators=200),2,0.9992677934614084,0.9579302880167928,
227_cpu_small,GradientBoostingRegressor(n_estimators=200),3,0.9993165611705016,0.9583598611798364,
227_cpu_small,GradientBoostingRegressor(n_estimators=200),4,0.9986903660472356,0.9584211909544924,
294_satellite_image,LinearRegression(),0,0.7359056272111502,0.6533400221074206,
294_satellite_image,LinearRegression(),1,0.7443630297334125,0.6394294924807137,
294_satellite_image,LinearRegression(),2,0.732728472093515,0.6579872801305143,
294_satellite_image,LinearRegression(),3,0.7676475307448989,0.6421003428186249,
294_satellite_image,LinearRegression(),4,0.7538261466082627,0.6351299771546057,
294_satellite_image,"Lasso(alpha=0.05, max_iter=100000)",0,0.7337263328335434,0.6676654533062203,
294_satellite_image,"Lasso(alpha=0.05, max_iter=100000)",1,0.741797328826487,0.6560653654600883,
294_satellite_image,"Lasso(alpha=0.05, max_iter=100000)",2,0.7302760056843305,0.6714123611858719,
294_satellite_image,"Lasso(alpha=0.05, max_iter=100000)",3,0.7643183344751638,0.6605265908409661,
294_satellite_image,"Lasso(alpha=0.05, max_iter=100000)",4,0.751086176684837,0.6582270971226648,
294_satellite_image,RandomForestRegressor(n_estimators=200),0,0.976518544394762,0.8093416263748678,
294_satellite_image,RandomForestRegressor(n_estimators=200),1,0.9741054133671104,0.7958805492775011,
294_satellite_image,RandomForestRegressor(n_estimators=200),2,0.9726786445625276,0.8083379356577479,
294_satellite_image,RandomForestRegressor(n_estimators=200),3,0.9715317898104612,0.8170107427795859,
294_satellite_image,RandomForestRegressor(n_estimators=200),4,0.9718740850385504,0.7996200183804262,
294_satellite_image,GradientBoostingRegressor(n_estimators=200),0,0.9990698577681504,0.787350103444395,
294_satellite_image,GradientBoostingRegressor(n_estimators=200),1,0.999258103580136,0.783379890136208,
294_satellite_image,GradientBoostingRegressor(n_estimators=200),2,0.9991487183679328,0.788167640254142,
294_satellite_image,GradientBoostingRegressor(n_estimators=200),3,0.9992916936486106,0.7937496262505879,
294_satellite_image,GradientBoostingRegressor(n_estimators=200),4,0.9986184222006322,0.7804154607959266,
344_mv,LinearRegression(),0,0.8200127247751867,0.811172801967901,
344_mv,LinearRegression(),1,0.8094987199911018,0.8090014009432764,
344_mv,LinearRegression(),2,0.8115583760815799,0.807020862408103,
344_mv,LinearRegression(),3,0.8122991347298265,0.8004428986560909,
344_mv,LinearRegression(),4,0.8653727845125114,0.801178250528879,
344_mv,"Lasso(alpha=0.05, max_iter=100000)",0,0.8197710142556344,0.8112669017125049,
344_mv,"Lasso(alpha=0.05, max_iter=100000)",1,0.8088737985469308,0.8106448532069492,
344_mv,"Lasso(alpha=0.05, max_iter=100000)",2,0.8112665229271414,0.8085470937990273,
344_mv,"Lasso(alpha=0.05, max_iter=100000)",3,0.8121066081108366,0.8021493353311959,
344_mv,"Lasso(alpha=0.05, max_iter=100000)",4,0.8650524769669742,0.8018982208704586,
344_mv,RandomForestRegressor(n_estimators=200),0,0.997921035236106,0.9894764782273898,
344_mv,RandomForestRegressor(n_estimators=200),1,0.998271898037333,0.9814549758101596,
344_mv,RandomForestRegressor(n_estimators=200),2,0.9986212946458142,0.987412018919544,
344_mv,RandomForestRegressor(n_estimators=200),3,0.998104374005106,0.9844393351892942,
344_mv,RandomForestRegressor(n_estimators=200),4,0.998300586602532,0.9869157423478808,
344_mv,GradientBoostingRegressor(n_estimators=200),0,0.9998257308386412,0.9916439062721636,
344_mv,GradientBoostingRegressor(n_estimators=200),1,0.9997372169762758,0.9867561973610603,
344_mv,GradientBoostingRegressor(n_estimators=200),2,0.9997181492435304,0.9870044935998356,
344_mv,GradientBoostingRegressor(n_estimators=200),3,0.9998533734225878,0.9903835121428456,
344_mv,GradientBoostingRegressor(n_estimators=200),4,0.9998347389400422,0.9885087964096102,
4544_GeographicalOriginalofMusic,LinearRegression(),0,0.8552998934856297,0.7383799587055054,
4544_GeographicalOriginalofMusic,LinearRegression(),1,0.8851988037446513,0.6703271407287681,
4544_GeographicalOriginalofMusic,LinearRegression(),2,0.8729348144048417,0.7256985953888604,
4544_GeographicalOriginalofMusic,LinearRegression(),3,0.8696863423051638,0.6982215630229844,
4544_GeographicalOriginalofMusic,LinearRegression(),4,0.8709533925748209,0.7159838702508856,
4544_GeographicalOriginalofMusic,"Lasso(alpha=0.05, max_iter=100000)",0,0.7206652243740052,0.7043376657506513,
4544_GeographicalOriginalofMusic,"Lasso(alpha=0.05, max_iter=100000)",1,0.8016777209812836,0.7146148836036723,
4544_GeographicalOriginalofMusic,"Lasso(alpha=0.05, max_iter=100000)",2,0.7654565273288687,0.7142115950290611,
4544_GeographicalOriginalofMusic,"Lasso(alpha=0.05, max_iter=100000)",3,0.7777006426244587,0.7486309322022435,
4544_GeographicalOriginalofMusic,"Lasso(alpha=0.05, max_iter=100000)",4,0.7777130571915867,0.7296258139416207,
4544_GeographicalOriginalofMusic,RandomForestRegressor(n_estimators=200),0,0.9477746068001804,0.6181306929776305,
4544_GeographicalOriginalofMusic,RandomForestRegressor(n_estimators=200),1,0.9488647452989776,0.6659526209039168,
4544_GeographicalOriginalofMusic,RandomForestRegressor(n_estimators=200),2,0.9500707652517372,0.6254736107912354,
4544_GeographicalOriginalofMusic,RandomForestRegressor(n_estimators=200),3,0.9462585635826526,0.6772452657763136,
4544_GeographicalOriginalofMusic,RandomForestRegressor(n_estimators=200),4,0.9468990049816453,0.6568942539538765,
4544_GeographicalOriginalofMusic,GradientBoostingRegressor(n_estimators=200),0,0.99873245974359,0.6494161325146783,
4544_GeographicalOriginalofMusic,GradientBoostingRegressor(n_estimators=200),1,0.999086037879641,0.6457060994609928,
4544_GeographicalOriginalofMusic,GradientBoostingRegressor(n_estimators=200),2,0.9989577266285858,0.6540876452399399,
4544_GeographicalOriginalofMusic,GradientBoostingRegressor(n_estimators=200),3,0.99920948606249,0.7177059637436275,
4544_GeographicalOriginalofMusic,GradientBoostingRegressor(n_estimators=200),4,0.99909598002112,0.6793103736569077,
503_wind,LinearRegression(),0,0.7560117421070396,0.7412623988866731,
503_wind,LinearRegression(),1,0.756121419762688,0.7353236830361097,
503_wind,LinearRegression(),2,0.7730490861766588,0.7387725375688385,
503_wind,LinearRegression(),3,0.7365285107616406,0.7541357399897521,
503_wind,LinearRegression(),4,0.7912083484073562,0.7404152859101993,
503_wind,"Lasso(alpha=0.05, max_iter=100000)",0,0.7558012328796655,0.7423992991847361,
503_wind,"Lasso(alpha=0.05, max_iter=100000)",1,0.7559115372945684,0.7355397133010717,
503_wind,"Lasso(alpha=0.05, max_iter=100000)",2,0.7727322631624676,0.7396647451421454,
503_wind,"Lasso(alpha=0.05, max_iter=100000)",3,0.7363537267290761,0.7548942291192412,
503_wind,"Lasso(alpha=0.05, max_iter=100000)",4,0.791032786060942,0.742142976761951,
503_wind,RandomForestRegressor(n_estimators=200),0,0.956641002008396,0.6911294133105101,
503_wind,RandomForestRegressor(n_estimators=200),1,0.95959212515796,0.696382150424442,
503_wind,RandomForestRegressor(n_estimators=200),2,0.9630908702510728,0.7067786433128597,
503_wind,RandomForestRegressor(n_estimators=200),3,0.954256313633,0.7137324445198383,
503_wind,RandomForestRegressor(n_estimators=200),4,0.9595893327823948,0.7161123444597071,
503_wind,GradientBoostingRegressor(n_estimators=200),0,0.9940931058782068,0.6941853247597647,
503_wind,GradientBoostingRegressor(n_estimators=200),1,0.993537677111456,0.6913205871512661,
503_wind,GradientBoostingRegressor(n_estimators=200),2,0.9946734924652127,0.7163948767215005,
503_wind,GradientBoostingRegressor(n_estimators=200),3,0.9924232916722908,0.7031953629556063,
503_wind,GradientBoostingRegressor(n_estimators=200),4,0.9945951135088834,0.7119064194851961,
529_pollen,LinearRegression(),0,0.7579075019695745,0.7925099840453875,
529_pollen,LinearRegression(),1,0.8373497811986323,0.7850970093451382,
529_pollen,LinearRegression(),2,0.8235161886373228,0.7897542454480192,
529_pollen,LinearRegression(),3,0.7769982050637844,0.7824452233938203,
529_pollen,LinearRegression(),4,0.8075439969052256,0.7880874199829607,
529_pollen,"Lasso(alpha=0.05, max_iter=100000)",0,0.7577929567812098,0.7917884844993924,
529_pollen,"Lasso(alpha=0.05, max_iter=100000)",1,0.8372772747502464,0.7862173535818426,
529_pollen,"Lasso(alpha=0.05, max_iter=100000)",2,0.8234339007519609,0.7896694590887785,
529_pollen,"Lasso(alpha=0.05, max_iter=100000)",3,0.7768972902046937,0.7813938185923001,
529_pollen,"Lasso(alpha=0.05, max_iter=100000)",4,0.8074445700189102,0.7883925219984155,
529_pollen,RandomForestRegressor(n_estimators=200),0,0.9496298559218648,0.6235182295480659,
529_pollen,RandomForestRegressor(n_estimators=200),1,0.9560597353128166,0.6423262851036928,
529_pollen,RandomForestRegressor(n_estimators=200),2,0.9544963239221126,0.6520408438340943,
529_pollen,RandomForestRegressor(n_estimators=200),3,0.9448964189150468,0.6328815054026,
529_pollen,RandomForestRegressor(n_estimators=200),4,0.9534874910716854,0.6721942031211301,
529_pollen,GradientBoostingRegressor(n_estimators=200),0,0.971345973477862,0.6347223786189655,
529_pollen,GradientBoostingRegressor(n_estimators=200),1,0.9856276499916828,0.6705431265618105,
529_pollen,GradientBoostingRegressor(n_estimators=200),2,0.9802370034731304,0.6667582441217046,
529_pollen,GradientBoostingRegressor(n_estimators=200),3,0.9769594798069678,0.6671517918214489,
529_pollen,GradientBoostingRegressor(n_estimators=200),4,0.9820492293738432,0.6941858935165288,
537_houses,LinearRegression(),0,0.7006220738584458,0.6009368687560113,
537_houses,LinearRegression(),1,0.6768141510340937,0.6069434168966559,
537_houses,LinearRegression(),2,0.6003299208173308,0.6146131465486699,
537_houses,LinearRegression(),3,0.6762975615617967,0.5943139162905616,
537_houses,LinearRegression(),4,0.6852797388090661,0.6167131444535352,
537_houses,"Lasso(alpha=0.05, max_iter=100000)",0,0.700622073857246,0.6009368487316034,
537_houses,"Lasso(alpha=0.05, max_iter=100000)",1,0.6768141510325871,0.6069433064789937,
537_houses,"Lasso(alpha=0.05, max_iter=100000)",2,0.6003299208156416,0.6146131696478916,
537_houses,"Lasso(alpha=0.05, max_iter=100000)",3,0.676297561560522,0.5943140748327962,
537_houses,"Lasso(alpha=0.05, max_iter=100000)",4,0.685279738807353,0.6167132653288793,
537_houses,RandomForestRegressor(n_estimators=200),0,0.9507958176552008,0.5902603654441942,
537_houses,RandomForestRegressor(n_estimators=200),1,0.948571301419722,0.5805315048803736,
537_houses,RandomForestRegressor(n_estimators=200),2,0.941498576003668,0.6128854355241534,
537_houses,RandomForestRegressor(n_estimators=200),3,0.9391748700220872,0.580092153585441,
537_houses,RandomForestRegressor(n_estimators=200),4,0.9494605092958928,0.5625663249277271,
537_houses,GradientBoostingRegressor(n_estimators=200),0,0.990092579356026,0.6194721604001607,
537_houses,GradientBoostingRegressor(n_estimators=200),1,0.988326865239012,0.6162122716226579,
537_houses,GradientBoostingRegressor(n_estimators=200),2,0.9848239460945496,0.651125825103658,
537_houses,GradientBoostingRegressor(n_estimators=200),3,0.9913511969264068,0.6552917740086676,
537_houses,GradientBoostingRegressor(n_estimators=200),4,0.9910567655027218,0.6414148956991597,
562_cpu_small,LinearRegression(),0,0.8066814475733266,0.6249048767721239,
562_cpu_small,LinearRegression(),1,0.8259408120408785,0.3630938168216979,
562_cpu_small,LinearRegression(),2,0.7805923716863383,0.3286496018506226,
562_cpu_small,LinearRegression(),3,0.7934769327243765,0.4359962146196868,
562_cpu_small,LinearRegression(),4,0.7998975922593965,0.6404365698523273,
562_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",0,0.8066791897188226,0.6250575590146485,
562_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",1,0.8259313099705025,0.3642173348162303,
562_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",2,0.7805836478366874,0.3299324935824597,
562_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",3,0.7934683839731406,0.4359698184819998,
562_cpu_small,"Lasso(alpha=0.05, max_iter=100000)",4,0.7998940999053578,0.6401858575753276,
562_cpu_small,RandomForestRegressor(n_estimators=200),0,0.9961423823800648,0.9606267382256964,
562_cpu_small,RandomForestRegressor(n_estimators=200),1,0.9914815079390176,0.96250299696177,
562_cpu_small,RandomForestRegressor(n_estimators=200),2,0.9949372106326054,0.9588906017640788,
562_cpu_small,RandomForestRegressor(n_estimators=200),3,0.9961795007917528,0.9608671343974684,
562_cpu_small,RandomForestRegressor(n_estimators=200),4,0.9932648527176002,0.9606467882539504,
562_cpu_small,GradientBoostingRegressor(n_estimators=200),0,0.99901806442667,0.9618694485555148,
562_cpu_small,GradientBoostingRegressor(n_estimators=200),1,0.9987350087113352,0.9630913967992396,
562_cpu_small,GradientBoostingRegressor(n_estimators=200),2,0.9992677934614084,0.9599200507504768,
562_cpu_small,GradientBoostingRegressor(n_estimators=200),3,0.9993165611705016,0.9600531346974652,
562_cpu_small,GradientBoostingRegressor(n_estimators=200),4,0.9986903660472356,0.9590017308678136,
564_fried,LinearRegression(),0,0.7300964079537249,0.710100177098284,
564_fried,LinearRegression(),1,0.7384853763428004,0.7101813717892784,
564_fried,LinearRegression(),2,0.7311630013351471,0.7166742274791331,
564_fried,LinearRegression(),3,0.7412856882397887,0.7159501871928539,
564_fried,LinearRegression(),4,0.7174611059126318,0.7133793913828363,
564_fried,"Lasso(alpha=0.05, max_iter=100000)",0,0.7212489160241746,0.7193800584322676,
564_fried,"Lasso(alpha=0.05, max_iter=100000)",1,0.7304422576141887,0.706903191551854,
564_fried,"Lasso(alpha=0.05, max_iter=100000)",2,0.7232480829394968,0.7146343187593501,
564_fried,"Lasso(alpha=0.05, max_iter=100000)",3,0.734639217925516,0.7129352273660143,
564_fried,"Lasso(alpha=0.05, max_iter=100000)",4,0.705387431010594,0.7176208217132725,
564_fried,RandomForestRegressor(n_estimators=200),0,0.9659621070203026,0.7960757919851998,
564_fried,RandomForestRegressor(n_estimators=200),1,0.9639750672827468,0.7552356440185858,
564_fried,RandomForestRegressor(n_estimators=200),2,0.9639605307802172,0.7822243653313536,
564_fried,RandomForestRegressor(n_estimators=200),3,0.9701869634362518,0.7814807820718945,
564_fried,RandomForestRegressor(n_estimators=200),4,0.9648550338266064,0.7755805622386703,
564_fried,GradientBoostingRegressor(n_estimators=200),0,0.9978310142226722,0.8730375285757956,
564_fried,GradientBoostingRegressor(n_estimators=200),1,0.9964799424391848,0.841406689173706,
564_fried,GradientBoostingRegressor(n_estimators=200),2,0.9969218006031207,0.8587042905888038,
564_fried,GradientBoostingRegressor(n_estimators=200),3,0.998105079510072,0.8514283895750021,
564_fried,GradientBoostingRegressor(n_estimators=200),4,0.9977475137236888,0.8659342220167341,
573_cpu_act,LinearRegression(),0,0.8195133042347824,0.6099027481579159,
573_cpu_act,LinearRegression(),1,0.8409382295182062,0.3648844978739902,
573_cpu_act,LinearRegression(),2,0.8267787153279987,0.4019849724754614,
573_cpu_act,LinearRegression(),3,0.8063801109402073,0.4196427777775693,
573_cpu_act,LinearRegression(),4,0.8388628764393282,0.625660469944296,
573_cpu_act,"Lasso(alpha=0.05, max_iter=100000)",0,0.8194803224843594,0.6111947072893471,
573_cpu_act,"Lasso(alpha=0.05, max_iter=100000)",1,0.8408834034396098,0.3665662990624024,
573_cpu_act,"Lasso(alpha=0.05, max_iter=100000)",2,0.826746339064523,0.4018608062089418,
573_cpu_act,"Lasso(alpha=0.05, max_iter=100000)",3,0.8063539370974386,0.4196017857788766,
573_cpu_act,"Lasso(alpha=0.05, max_iter=100000)",4,0.8388333161069506,0.624251371678092,
573_cpu_act,RandomForestRegressor(n_estimators=200),0,0.9964118957608764,0.968046061803611,
573_cpu_act,RandomForestRegressor(n_estimators=200),1,0.9931805518408292,0.970298392951402,
573_cpu_act,RandomForestRegressor(n_estimators=200),2,0.99593438099764,0.9662656771880496,
573_cpu_act,RandomForestRegressor(n_estimators=200),3,0.9970496299856644,0.963751003246665,
573_cpu_act,RandomForestRegressor(n_estimators=200),4,0.9937432585983306,0.9677626033820208,
573_cpu_act,GradientBoostingRegressor(n_estimators=200),0,0.9992635339237296,0.972283779619232,
573_cpu_act,GradientBoostingRegressor(n_estimators=200),1,0.9987951363169498,0.9710646061764556,
573_cpu_act,GradientBoostingRegressor(n_estimators=200),2,0.9994530739558324,0.9685975990550364,
573_cpu_act,GradientBoostingRegressor(n_estimators=200),3,0.9995582191117806,0.9669224860886834,
573_cpu_act,GradientBoostingRegressor(n_estimators=200),4,0.9992139110144964,0.9671884216631657,
574_house_16H,LinearRegression(),0,0.4059865530736002,0.1128287028008813,
574_house_16H,LinearRegression(),1,0.4253229708954513,-4.166462768501036,
574_house_16H,LinearRegression(),2,0.3550763761662174,0.1978786136872875,
574_house_16H,LinearRegression(),3,0.4181870609691377,-1.068277149938904,
